/vout X,/vout Y,/dac_out X,/dac_out Y,/I5/PM0/D X,/I5/PM0/D Y,/I5/vbody X,/I5/vbody Y
1.902e-06,0.9999953113986128,1.902e-06,0,1.902e-06,-3.443851351461786e-12,1.902e-06,0.985201429454022
1.902000250000417e-06,0.9999953113989769,1.902000250000417e-06,0,1.902000250000417e-06,-3.443953400193698e-12,1.902000250000417e-06,0.985201431985093
1.90200075000125e-06,0.9999953113998381,1.90200075000125e-06,0,1.90200075000125e-06,-3.443833662999334e-12,1.90200075000125e-06,0.9852014370472821
1.902001750002916e-06,0.9999953114015321,1.902001750002916e-06,0,1.902001750002916e-06,-3.443845545804089e-12,1.902001750002916e-06,0.9852014471716435
1.902003750006249e-06,0.9999953114048944,1.902003750006249e-06,0,1.902003750006249e-06,-3.44384043105787e-12,1.902003750006249e-06,0.9852014674203331
1.902007750012914e-06,0.9999953114116525,1.902007750012914e-06,0,1.902007750012914e-06,-3.443810019187395e-12,1.902007750012914e-06,0.9852015079176175
1.902015750026245e-06,0.9999953114250932,1.902015750026245e-06,0,1.902015750026245e-06,-3.443787036877861e-12,1.902015750026245e-06,0.9852015889117467
1.902031750052907e-06,0.9999953114519073,1.902031750052907e-06,0,1.902031750052907e-06,-3.443728067123844e-12,1.902031750052907e-06,0.9852017508983532
1.90206375010623e-06,0.9999953115056222,1.90206375010623e-06,0,1.90206375010623e-06,-3.443597122953928e-12,1.90206375010623e-06,0.9852020748650419
1.902127750212877e-06,0.9999953116130188,1.902127750212877e-06,0,1.902127750212877e-06,-3.443345314053175e-12,1.902127750212877e-06,0.9852027227721859
1.90225575042617e-06,0.999995311827802,1.90225575042617e-06,0,1.90225575042617e-06,-3.442838282542656e-12,1.90225575042617e-06,0.9852040184815692
1.902500500000833e-06,0.9999953122384063,1.902500500000833e-06,0,1.902500500000833e-06,-3.441869462021719e-12,1.902500500000833e-06,0.9852064956218323
1.902750375000625e-06,0.9999953126574987,1.902750375000625e-06,0,1.902750375000625e-06,-3.440880265052817e-12,1.902750375000625e-06,0.9852090241097765
1.903000250000417e-06,0.9999953130764679,1.903000250000417e-06,0,1.903000250000417e-06,-3.439891672102677e-12,1.903000250000417e-06,0.9852115520650231
1.9035e-06,0.9999953139138082,1.9035e-06,0,1.9035e-06,-3.437919366185597e-12,1.9035e-06,0.9852166053136457
1.904499499999166e-06,0.9999953155873356,1.904499499999166e-06,0,1.904499499999166e-06,-3.433974108270039e-12,1.904499499999166e-06,0.9852267067045404
1.906498499997499e-06,0.9999953189288656,1.906498499997499e-06,0,1.906498499997499e-06,-3.426099646491739e-12,1.906498499997499e-06,0.9852468850091647
1.910496499994165e-06,0.9999953255891922,1.910496499994165e-06,0,1.910496499994165e-06,-3.410421975972766e-12,1.910496499994165e-06,0.9852871407404533
1.918492499987496e-06,0.999995338819069,1.918492499987496e-06,0,1.918492499987496e-06,-3.379356584467939e-12,1.918492499987496e-06,0.985367248486566
1.934484499974159e-06,0.9999953649211462,1.934484499974159e-06,0,1.934484499974159e-06,-3.318360544420786e-12,1.934484499974159e-06,0.985525866068116
1.95e-06,0.999995389798089,1.95e-06,0,1.95e-06,-3.260614465390974e-12,1.95e-06,0.9856777479433105
1.950500250000417e-06,0.9999953905926225,1.950500250000417e-06,0,1.950500250000417e-06,-3.258782528626267e-12,1.950500250000417e-06,0.98568261098126
1.951e-06,0.9999953913860647,1.951e-06,0,1.951e-06,-3.256950398934265e-12,1.951e-06,0.9856874678118254
1.951000250000417e-06,0.9999953913865013,1.951000250000417e-06,0,1.951000250000417e-06,-3.256876047556039e-12,1.951000250000417e-06,0.9856874702411369
1.95100075000125e-06,0.9999953913872761,1.95100075000125e-06,0,1.95100075000125e-06,-3.256961159225272e-12,1.95100075000125e-06,0.9856874750997214
1.951001750002916e-06,0.9999953913888437,1.951001750002916e-06,0,1.951001750002916e-06,-3.25694907318676e-12,1.951001750002916e-06,0.9856874848168931
1.951003750006249e-06,0.9999953913920546,1.951003750006249e-06,0,1.951003750006249e-06,-3.256913175944796e-12,1.951003750006249e-06,0.985687504251238
1.951007750012914e-06,0.9999953913983582,1.951007750012914e-06,0,1.951007750012914e-06,-3.256936887073756e-12,1.951007750012914e-06,0.9856875431197929
1.951015750026245e-06,0.999995391411064,1.951015750026245e-06,0,1.951015750026245e-06,-3.256888980708283e-12,1.951015750026245e-06,0.9856876208565549
1.951031750052907e-06,0.9999953914364548,1.951031750052907e-06,0,1.951031750052907e-06,-3.256835311638446e-12,1.951031750052907e-06,0.9856877763285199
1.95106375010623e-06,0.9999953914872574,1.95106375010623e-06,0,1.95106375010623e-06,-3.256716161081295e-12,1.95106375010623e-06,0.9856880872662419
1.951127750212877e-06,0.9999953915888223,1.951127750212877e-06,0,1.951127750212877e-06,-3.256483365114297e-12,1.951127750212877e-06,0.985688709116841
1.95125575042617e-06,0.9999953917919741,1.95125575042617e-06,0,1.95125575042617e-06,-3.256012980898057e-12,1.95125575042617e-06,0.9856899527187089
1.951500500000833e-06,0.999995392180317,1.951500500000833e-06,0,1.951500500000833e-06,-3.255116618791181e-12,1.951500500000833e-06,0.9856923302447075
1.951750375000625e-06,0.9999953925766856,1.951750375000625e-06,0,1.951750375000625e-06,-3.254201292674955e-12,1.951750375000625e-06,0.9856947570603054
1.952000250000417e-06,0.999995392972941,1.952000250000417e-06,0,1.952000250000417e-06,-3.253286486936586e-12,1.952000250000417e-06,0.985697183371476
1.952000500000833e-06,0.9999953929733731,1.952000500000833e-06,0,1.952000500000833e-06,-3.253218609162356e-12,1.952000500000833e-06,0.9856971857987652
1.952001000001666e-06,0.9999953929741872,1.952001000001666e-06,0,1.952001000001666e-06,-3.253258402954195e-12,1.952001000001666e-06,0.9856971906533223
1.952002000003333e-06,0.9999953929757565,1.952002000003333e-06,0,1.952002000003333e-06,-3.253301515120015e-12,1.952002000003333e-06,0.9856972003624102
1.952004000006666e-06,0.9999953929788943,1.952004000006666e-06,0,1.952004000006666e-06,-3.253280483391401e-12,1.952004000006666e-06,0.9856972197805658
1.952008000013331e-06,0.9999953929852844,1.952008000013331e-06,0,1.952008000013331e-06,-3.253239243673028e-12,1.952008000013331e-06,0.9856972586168189
1.952016000026662e-06,0.999995392997903,1.952016000026662e-06,0,1.952016000026662e-06,-3.253240260301213e-12,1.952016000026662e-06,0.9856973362888883
1.952032000053323e-06,0.9999953930232719,1.952032000053323e-06,0,1.952032000053323e-06,-3.253168946143878e-12,1.952032000053323e-06,0.9856974916315272
1.952064000106647e-06,0.9999953930740105,1.952064000106647e-06,0,1.952064000106647e-06,-3.253053620972851e-12,1.952064000106647e-06,0.9856978023105997
1.952128000213293e-06,0.9999953931754733,1.952128000213293e-06,0,1.952128000213293e-06,-3.252819645533516e-12,1.952128000213293e-06,0.9856984236439281
1.952256000426587e-06,0.9999953933783993,1.952256000426587e-06,0,1.952256000426587e-06,-3.252350234328276e-12,1.952256000426587e-06,0.9856996662113559
1.95250075000125e-06,0.9999953937663024,1.95250075000125e-06,0,1.95250075000125e-06,-3.251455459063986e-12,1.95250075000125e-06,0.9857020417598052
1.952750625001042e-06,0.9999953941622279,1.952750625001042e-06,0,1.952750625001042e-06,-3.250541354944e-12,1.952750625001042e-06,0.9857044665569925
1.953000500000833e-06,0.9999953945580392,1.953000500000833e-06,0,1.953000500000833e-06,-3.249627917008586e-12,1.953000500000833e-06,0.9857068908503078
1.95300075000125e-06,0.9999953945584397,1.95300075000125e-06,0,1.95300075000125e-06,-3.249618586754725e-12,1.95300075000125e-06,0.985706893275567
1.953001250002083e-06,0.9999953945592042,1.953001250002083e-06,0,1.953001250002083e-06,-3.2496518505355e-12,1.953001250002083e-06,0.9857068981260707
1.953002250003749e-06,0.9999953945607672,1.953002250003749e-06,0,1.953002250003749e-06,-3.249625416611459e-12,1.953002250003749e-06,0.9857069078270853
1.953004250007082e-06,0.9999953945639755,1.953004250007082e-06,0,1.953004250007082e-06,-3.249592292203344e-12,1.953004250007082e-06,0.9857069272291196
1.953008250013748e-06,0.9999953945703661,1.953008250013748e-06,0,1.953008250013748e-06,-3.249589999914728e-12,1.953008250013748e-06,0.9857069660330775
1.953016250027078e-06,0.9999953945829818,1.953016250027078e-06,0,1.953016250027078e-06,-3.249580245416845e-12,1.953016250027078e-06,0.9857070436405552
1.95303225005374e-06,0.9999953946083209,1.95303225005374e-06,0,1.95303225005374e-06,-3.249510341199365e-12,1.95303225005374e-06,0.9857071988540039
1.953064250107063e-06,0.9999953946590016,1.953064250107063e-06,0,1.953064250107063e-06,-3.249395073312724e-12,1.953064250107063e-06,0.985707509274708
1.95312825021371e-06,0.9999953947603522,1.95312825021371e-06,0,1.95312825021371e-06,-3.249161365098682e-12,1.95312825021371e-06,0.985708130091331
1.953256250427003e-06,0.9999953949630366,1.953256250427003e-06,0,1.953256250427003e-06,-3.248693598643151e-12,1.953256250427003e-06,0.9857093716254572
1.953501000001667e-06,0.9999953953505122,1.953501000001667e-06,0,1.953501000001667e-06,-3.247799448911177e-12,1.953501000001667e-06,0.9857117451985367
1.953750875001458e-06,0.9999953957459882,1.953750875001458e-06,0,1.953750875001458e-06,-3.246887153037528e-12,1.953750875001458e-06,0.9857141679795345
1.95400075000125e-06,0.9999953961413536,1.95400075000125e-06,0,1.95400075000125e-06,-3.245975139348445e-12,1.95400075000125e-06,0.9857165902572151
1.954500500000834e-06,0.9999953969315334,1.954500500000834e-06,0,1.954500500000834e-06,-3.244155526063133e-12,1.954500500000834e-06,0.9857214322974949
1.955500000000001e-06,0.9999953985108304,1.955500000000001e-06,0,1.955500000000001e-06,-3.240515750817838e-12,1.955500000000001e-06,0.9857311115531919
1.957498999998336e-06,0.9999954016643264,1.957498999998336e-06,0,1.957498999998336e-06,-3.233250512799505e-12,1.957498999998336e-06,0.9857504469360919
1.961496999995005e-06,0.9999954079503389,1.961496999995005e-06,0,1.961496999995005e-06,-3.218784083889636e-12,1.961496999995005e-06,0.9857890223764865
1.969492999988344e-06,0.9999954204385795,1.969492999988344e-06,0,1.969492999988344e-06,-3.190111744832542e-12,1.969492999988344e-06,0.9858657917158452
1.985484999975021e-06,0.9999954450847927,1.985484999975021e-06,0,1.985484999975021e-06,-3.133787070372432e-12,1.985484999975021e-06,0.9860178198884963
2.001e-06,0.9999954685825777,2.001e-06,0,2.001e-06,-3.080430849711217e-12,2.001e-06,0.9861634134350231
2.001500250000417e-06,0.9999954693332442,2.001500250000417e-06,0,2.001500250000417e-06,-3.078737287784541e-12,2.001500250000417e-06,0.9861680757238621
2.002e-06,0.9999954700828868,2.002e-06,0,2.002e-06,-3.077043631919237e-12,2.002e-06,0.9861727320788586
2.002000250000417e-06,0.9999954700832311,2.002000250000417e-06,0,2.002000250000417e-06,-3.077100541271373e-12,2.002000250000417e-06,0.9861727344078752
2.00200075000125e-06,0.9999954700840787,2.00200075000125e-06,0,2.00200075000125e-06,-3.076947643536177e-12,2.00200075000125e-06,0.986172739065962
2.002001750002916e-06,0.9999954700856735,2.002001750002916e-06,0,2.002001750002916e-06,-3.077007067071733e-12,2.002001750002916e-06,0.9861727483820915
2.002003750006249e-06,0.9999954700886884,2.002003750006249e-06,0,2.002003750006249e-06,-3.077038327371713e-12,2.002003750006249e-06,0.986172767014266
2.002007750012914e-06,0.999995470094598,2.002007750012914e-06,0,2.002007750012914e-06,-3.077030286104651e-12,2.002007750012914e-06,0.9861728042784902
2.002015750026245e-06,0.9999954701065015,2.002015750026245e-06,0,2.002015750026245e-06,-3.076994976589332e-12,2.002015750026245e-06,0.9861728788066223
2.002031750052907e-06,0.9999954701305033,2.002031750052907e-06,0,2.002031750052907e-06,-3.076933456957634e-12,2.002031750052907e-06,0.9861730278614912
2.00206375010623e-06,0.9999954701784914,2.00206375010623e-06,0,2.00206375010623e-06,-3.076828148818226e-12,2.00206375010623e-06,0.9861733259653429
2.002127750212877e-06,0.9999954702744591,2.002127750212877e-06,0,2.002127750212877e-06,-3.07661116244348e-12,2.002127750212877e-06,0.9861739221495415
2.00225575042617e-06,0.9999954704663929,2.00225575042617e-06,0,2.00225575042617e-06,-3.076177044714223e-12,2.00225575042617e-06,0.9861751144239721
2.002500500000833e-06,0.9999954708333035,2.002500500000833e-06,0,2.002500500000833e-06,-3.075348335379725e-12,2.002500500000833e-06,0.9861773938265846
2.002750375000625e-06,0.9999954712077975,2.002750375000625e-06,0,2.002750375000625e-06,-3.074502254487133e-12,2.002750375000625e-06,0.9861797204909678
2.003000250000417e-06,0.9999954715821886,2.003000250000417e-06,0,2.003000250000417e-06,-3.073656515342509e-12,2.003000250000417e-06,0.9861820466782157
2.0035e-06,0.9999954723304586,2.0035e-06,0,2.0035e-06,-3.071969006861483e-12,2.0035e-06,0.9861866966684408
2.004499499999168e-06,0.9999954738260082,2.004499499999168e-06,0,2.004499499999168e-06,-3.068593934654053e-12,2.004499499999168e-06,0.9861959920748867
2.006498499997502e-06,0.9999954768123848,2.006498499997502e-06,0,2.006498499997502e-06,-3.061856268674729e-12,2.006498499997502e-06,0.986214560961251
2.010496499994172e-06,0.9999954827656785,2.010496499994172e-06,0,2.010496499994172e-06,-3.048438868380236e-12,2.010496499994172e-06,0.9862516083576186
2.01849249998751e-06,0.9999954945945381,2.01849249998751e-06,0,2.01849249998751e-06,-3.021839606677985e-12,2.01849249998751e-06,0.986325341377619
2.034484499974187e-06,0.999995517945743,2.034484499974187e-06,0,2.034484499974187e-06,-2.969564092685163e-12,2.034484499974187e-06,0.9864713748615971
2.05e-06,0.999995540217411,2.05e-06,0,2.05e-06,-2.920012695191058e-12,2.05e-06,0.9866112546125728
2.050500250000417e-06,0.9999955409290198,2.050500250000417e-06,0,2.050500250000417e-06,-2.918439185581862e-12,2.050500250000417e-06,0.9866157341729039
2.051e-06,0.9999955416396581,2.051e-06,0,2.051e-06,-2.916866041785553e-12,2.051e-06,0.9866202080471023
2.051000250000417e-06,0.9999955416400058,2.051000250000417e-06,0,2.051000250000417e-06,-2.916880442127009e-12,2.051000250000417e-06,0.9866202102848572
2.05100075000125e-06,0.9999955416406962,2.05100075000125e-06,0,2.05100075000125e-06,-2.916885625579206e-12,2.05100075000125e-06,0.9866202147603638
2.051001750002916e-06,0.9999955416421524,2.051001750002916e-06,0,2.051001750002916e-06,-2.916821291086996e-12,2.051001750002916e-06,0.9866202237113961
2.051003750006249e-06,0.9999955416449839,2.051003750006249e-06,0,2.051003750006249e-06,-2.916869288536072e-12,2.051003750006249e-06,0.9866202416134129
2.051007750012914e-06,0.9999955416506947,2.051007750012914e-06,0,2.051007750012914e-06,-2.916833790564913e-12,2.051007750012914e-06,0.9866202774173758
2.051015750026245e-06,0.9999955416620498,2.051015750026245e-06,0,2.051015750026245e-06,-2.916820021415179e-12,2.051015750026245e-06,0.9866203490249302
2.051031750052907e-06,0.9999955416847885,2.051031750052907e-06,0,2.051031750052907e-06,-2.916766553251428e-12,2.051031750052907e-06,0.98662049223866
2.05106375010623e-06,0.9999955417302969,2.05106375010623e-06,0,2.05106375010623e-06,-2.916664269407588e-12,2.05106375010623e-06,0.986620778660554
2.051127750212877e-06,0.999995541821274,2.051127750212877e-06,0,2.051127750212877e-06,-2.916464018497303e-12,2.051127750212877e-06,0.9866213514820411
2.05125575042617e-06,0.9999955420032195,2.05125575042617e-06,0,2.05125575042617e-06,-2.916060857542741e-12,2.05125575042617e-06,0.986622497035857
2.051500500000833e-06,0.9999955423510477,2.051500500000833e-06,0,2.051500500000833e-06,-2.915290680399391e-12,2.051500500000833e-06,0.9866246871216607
2.051750375000625e-06,0.9999955427060617,2.051750375000625e-06,0,2.051750375000625e-06,-2.914504860984936e-12,2.051750375000625e-06,0.9866269226229279
2.052000250000417e-06,0.9999955430609824,2.052000250000417e-06,0,2.052000250000417e-06,-2.913719139500599e-12,2.052000250000417e-06,0.9866291576714258
2.052000500000833e-06,0.9999955430613146,2.052000500000833e-06,0,2.052000500000833e-06,-2.913761221390766e-12,2.052000500000833e-06,0.9866291599073612
2.052001000001666e-06,0.9999955430619714,2.052001000001666e-06,0,2.052001000001666e-06,-2.913772607377035e-12,2.052001000001666e-06,0.986629164379228
2.052002000003333e-06,0.9999955430633749,2.052002000003333e-06,0,2.052002000003333e-06,-2.913703311699916e-12,2.052002000003333e-06,0.9866291733229905
2.052004000006665e-06,0.9999955430662344,2.052004000006665e-06,0,2.052004000006665e-06,-2.913700746707926e-12,2.052004000006665e-06,0.9866291912105104
2.052008000013331e-06,0.9999955430719321,2.052008000013331e-06,0,2.052008000013331e-06,-2.91369873245902e-12,2.052008000013331e-06,0.9866292269854545
2.052016000026662e-06,0.9999955430833303,2.052016000026662e-06,0,2.052016000026662e-06,-2.91366797932339e-12,2.052016000026662e-06,0.9866292985349886
2.052032000053323e-06,0.9999955431060804,2.052032000053323e-06,0,2.052032000053323e-06,-2.913617798988504e-12,2.052032000053323e-06,0.9866294416326407
2.052064000106647e-06,0.9999955431515055,2.052064000106647e-06,0,2.052064000106647e-06,-2.913520385300486e-12,2.052064000106647e-06,0.9866297278223602
2.052128000213293e-06,0.9999955432423836,2.052128000213293e-06,0,2.052128000213293e-06,-2.913318549571843e-12,2.052128000213293e-06,0.9866303001795504
2.052256000426586e-06,0.9999955434241422,2.052256000426586e-06,0,2.052256000426586e-06,-2.912915525575543e-12,2.052256000426586e-06,0.9866314448048664
2.05250075000125e-06,0.9999955437715958,2.05250075000125e-06,0,2.05250075000125e-06,-2.91214660668806e-12,2.05250075000125e-06,0.9866336331156306
2.052750625001042e-06,0.9999955441262282,2.052750625001042e-06,0,2.052750625001042e-06,-2.911361844623622e-12,2.052750625001042e-06,0.9866358668051616
2.053000500000833e-06,0.999995544480768,2.053000500000833e-06,0,2.053000500000833e-06,-2.910577191829025e-12,2.053000500000833e-06,0.9866381000424024
2.05300075000125e-06,0.9999955444811808,2.05300075000125e-06,0,2.05300075000125e-06,-2.910467675688121e-12,2.05300075000125e-06,0.9866381022765544
2.053001250002083e-06,0.999995544481861,2.053001250002083e-06,0,2.053001250002083e-06,-2.910596951159878e-12,2.053001250002083e-06,0.9866381067448047
